"Frame","ROI0","ROI1","ROI2","ROI3","ROI4","ROI5","ROI6","ROI7","ROI8","ROI9","ROI10","ROI11","ROI12","ROI13","ROI14","ROI15","ROI16","ROI17","ROI18","ROI19","ROI20","ROI21","ROI22","ROI23","ROI24","ROI25","ROI26","ROI27","ROI28","ROI29"
455,31.319,121.506,93.619,64.812,58.45,73.102,42.471,40.125,74.045,56.179,45.074,133.13,61.739,92.068,55.658,42.521,72.292,59.208,80.59,98.75,68.5,54.611,102.889,67.953,74.741,83.738,52.052,70.528,31.282,40.08
456,42.083,110.342,94.619,66.357,71.025,63.398,42.059,43.112,72.273,54.083,52.074,129.446,63.826,92.136,52.975,40.302,64.917,60.979,77.762,93.429,73.5,56.625,105.444,65.469,76.293,80.838,48.19,76,36.024,36.761
457,34.722,118.62,91.286,57.438,66.637,72.182,45.382,49.088,66.318,53.69,58.759,134.804,64.246,94.943,61.253,42.198,66.625,59.062,77.131,98.179,68.042,59.681,107.294,60.703,87.345,79.325,41.155,66.222,31.918,41.955
458,44.736,114,95.81,69.143,70.037,72.682,48.985,42.45,75.955,52.476,54.704,132.576,64.638,99.045,53.987,32.698,57.625,54.771,80.484,99.06,70.222,64.167,105.159,73.75,86.121,77.262,42.948,72.111,31.529,56.011
459,48.889,110.949,97.881,70.732,63.588,67.023,44.191,48.963,66.386,54.071,46.759,125.946,61.435,96.966,57.532,34.615,61.5,58.625,79.885,101.619,73.208,66.722,102.151,63.141,77.569,80.938,40.724,60.639,30.8,58.193
460,47.222,114.608,101.738,68.634,74.012,74.83,47.853,40.162,62.682,56.738,51.241,134.685,60.42,92.864,61.253,31.573,65.812,48.438,72.91,101.238,70.694,59.278,115.421,61.844,79.19,83.113,53.052,84.056,36.094,48.034
461,42.292,109.203,92.595,60.804,58.412,73.375,45.801,49.412,70.432,50.988,41.981,127.5,57.464,94.273,56.696,29.51,66.062,52.062,77.721,101.25,69.292,53.111,115.746,61.328,80.138,87.838,48.121,68.528,30.8,45.114
462,42.014,110.684,97.881,63.491,62.65,71.33,47.625,51.65,63.841,49.452,43.444,129.565,55.884,100.614,53.456,31.885,65.229,48.458,78.836,104.619,73.736,64.944,111.667,61.406,79.517,86.738,51.534,80.861,29.541,43.989
463,38.611,118.835,96.929,68.107,64.325,72.602,48.713,46.763,54.568,53.214,43.241,125.565,57.783,99.455,60.253,29.656,74.312,75.729,74.033,105.786,76.125,59.972,116.19,64.797,85.155,79.012,51.293,91.222,33.341,39.875
464,41.375,115.519,83.548,72.223,67.037,76.375,47.735,45.575,67.591,49,50.556,132.043,62.812,93.534,54.316,32.594,74.729,94.042,83.344,100.024,61.597,65.861,107.548,67.125,87.603,75.85,58.5,72.972,30.729,40.92
465,45,120.43,104.262,70.688,69.55,74.136,47.757,48.787,68.227,52.417,47.093,130.815,61.594,89.284,56.582,45.323,77.083,79.896,81.025,105.952,75.514,59.694,104.857,65.094,78.759,82.863,51.741,69.361,34.082,36.318
466,44.153,112.025,92.714,70.08,74.3,75.648,44.728,43,71.545,53.905,44.667,126.641,64.058,98.648,54.468,40.094,76.292,75.875,80.91,101.429,69.181,57.972,106.389,67.5,86.69,82.537,54.121,63.639,32.906,40.011
467,55.458,112.696,96.262,64.821,73.912,72.159,43.772,46.55,63.682,58.202,40.481,134.804,60.812,98.261,56.076,38.583,77.438,71.5,76.705,100.857,70.833,55.097,107.389,62.703,77.741,79.9,54.31,86.194,31.635,44.75
468,41.889,119.253,80.81,70.83,63.688,72.682,45.015,43.888,76.523,50.56,54.463,125.304,62.58,94.114,60.633,35.49,65,61.917,78.525,106.869,66.639,59.083,110.849,62.812,82.862,79.537,56.552,87.5,37.753,52.693
469,39.25,112,98.952,69.571,67.688,75.523,44.346,45.5,59.114,51.345,54.222,123.935,64.797,101.989,58.291,33.406,73.417,66.125,78.189,99.536,68.764,54.167,104.849,64.109,93.328,77.325,56.397,64.889,30.353,50.08
470,51.264,116.785,91.643,63.161,66.975,72.432,47.118,40.287,64.818,54.107,48.926,138.359,66.754,93.17,56.165,30.917,77.292,82.708,88.074,97.75,71.542,59.889,105.23,67.234,85.19,81.025,54.983,72.5,29.306,44.909
471,50.653,120.291,91.333,59.875,65.225,75.102,48.904,48.138,70.682,52.905,51.222,129.761,65.536,106.591,63.873,27.198,78.375,83.271,80.328,98.226,71.708,60.569,102.714,65.953,82.603,80.412,56.707,72.222,26.824,38.42
472,45.069,116.291,93.881,66.098,74.25,69.932,44.985,44.463,64.909,54.238,48.444,140.554,64.406,94.636,54.608,37.177,70.562,81.75,77.402,97.595,66.667,52.153,107.048,68.672,93.517,90.312,49.397,87.306,30.553,44.023
473,45.181,118.342,94.548,65.304,69.55,70.591,50.743,42.875,61.75,47.524,50.926,133.576,64.348,95.193,55.152,47.24,70.271,77.583,80.598,95.417,70.083,58.819,110.214,61.812,80.138,78.65,51.603,75.25,28.424,40.648
474,50.889,110.494,100.571,68.554,76.088,76.239,45.029,43.787,73.5,48.929,47.074,134.543,63.942,96.318,58.684,44.427,69.917,69.104,75.934,106.81,70.611,58.514,103.627,60.891,83.431,85.125,58.845,69.861,27.482,34.886
475,51.069,119.468,96.262,66.58,66.912,68.636,47.765,46.75,71.182,51.25,52.667,131.957,64.174,94.534,53.646,36.302,66.583,69.354,85.803,93.202,67.875,59.069,109.69,68.234,81.362,79.338,67.086,78.806,31.965,36.375
476,44.556,110.291,98.19,69.67,68.225,64.864,46.39,42.888,66.864,54.488,54.444,132.783,65.812,95.034,55.785,38.219,76.75,67.771,78.098,105.726,78.472,60.306,117.611,68.422,93.897,86,61.448,87.056,30.329,40.364
477,51.931,113.658,95.762,69.634,73.55,71.511,47.154,49.05,60.545,52.69,51.278,124.717,62.681,100.216,60.063,41.375,62.438,57.417,80.607,102.369,82.181,62.556,102.381,65.984,84.793,74.025,66.034,73.194,29.165,40.568
478,49.556,117.772,104.286,63.304,69.875,73.602,51.022,40.763,56.955,51.238,51.13,134.967,67.87,88.818,52.835,36.312,63,49.875,81.541,97.69,75.486,60.208,112.476,66.578,83.293,81.4,61.172,71.306,31.729,51.136
479,40.597,107.038,92.952,66.062,73.812,78.761,45.971,48.112,73.841,52.286,51.481,133.022,67.623,103.182,59.025,41.667,63.833,57.958,85.73,100.988,79.611,59.486,113.254,62.578,84,83.037,58.034,84.056,29.929,49.227
480,46.972,115.899,102.048,69.67,70.45,69.682,55.603,45.562,55.886,52.964,54.148,145.359,60.261,94.932,58.975,43.573,79.646,65.542,71.238,103.69,72.819,53.819,108.048,68.766,86.586,76.4,63.224,84.417,26.953,49.67
481,44.611,113.684,79.5,69.455,71.775,71.216,45.029,48.388,80.068,54.44,40.148,134.696,62.507,104.261,55.861,44.667,76.146,77.25,85.943,103.024,78.236,60.486,115.413,65.875,82.517,87.05,62.017,80,30.647,50.545
482,41.528,118.899,83.69,74.875,68.55,78.909,42.199,46.987,76.182,52.131,52.389,130.043,64.362,94.023,54.076,34.979,66.583,76.938,79.59,96.952,77.097,56.444,115.429,70.125,89.793,77.6,60.621,86.75,33.976,48.614
483,49.569,119.342,94.357,67.42,70.625,68.636,48.007,40.4,73.841,58.595,51.222,132.641,67.667,97.023,58.722,34.031,72.333,75.146,81.787,99.238,76.25,54.014,109.532,59.312,80.172,80.062,57.362,82,28.894,51.625
484,49.139,116.899,98.952,64.134,67.3,75.057,52.801,49.838,57.341,50.524,44.111,131.902,67.174,97.011,56.063,39.76,71.458,62.333,78.82,105.75,77.181,60.528,108.198,64.641,83.224,81.1,55.862,82.444,30.318,53.966
485,45.056,115.418,88.881,63.286,65.863,75.08,48.787,51.05,70.568,54.833,47.074,134.022,67.884,91.977,55.43,44.094,68.104,62.521,86.811,104.786,83.931,65.556,114.476,60.812,84.983,79.15,60.224,92.333,30.2,46.716
486,49.014,118.987,98.786,66.357,67.338,68.057,46.868,47.075,62.591,44.94,45.37,132.239,64.391,98.341,45.835,39.958,71.208,74.083,76.533,92.774,83.847,53.236,115.468,63.422,90.448,87.438,60.172,80.75,32.247,37.273
487,42.903,122.81,105.476,70.259,76.8,78.92,47.721,47.175,69.341,51.036,49.944,127.293,72.812,92.227,53.759,36.531,79.167,86.521,77.492,107.857,79.319,57.306,109.69,65.781,77.397,84.15,56.931,89.056,33.424,42.341
488,48.958,114.975,107.762,66.893,67.05,70.193,43.272,44.85,71.386,51.012,55.204,130.837,70.986,100.011,63.595,42.156,73.854,76.188,77.951,90.81,75.556,63.444,107.048,66.031,75.241,72.3,60.879,103.111,28.835,38.466
489,56.014,128.329,82.548,66.348,74.3,80.523,44.235,40.85,71.341,58.107,44.056,136.304,64.638,98.477,56.481,45.188,70.958,77.938,81.311,108.833,78,59,101.635,69.781,81.69,78.075,68.534,89.194,29.694,48.42
490,55.611,123.051,96.357,67.964,61.375,72.261,43.147,48.088,57.455,51.155,52.685,136.011,66.362,101.625,51.899,37.802,70.396,73.646,74.082,91.333,75.486,64.069,109.357,73.016,88.328,75.075,57.397,89.806,30.282,54.966
491,48.208,119.215,100.571,64.607,72.662,78.182,46.235,47.138,67.432,57.405,48.426,135.891,66.942,99.045,60.899,36.833,64.729,67.562,78.5,103.06,77.486,55.778,108.262,75.156,85.621,83.137,57.914,99.139,30.165,50.727
492,44.264,120.646,89.976,61.429,73.838,65.568,43.228,45.138,58.614,53.202,54.093,124.076,62.551,100.67,61.797,41.438,62.458,65.479,82.066,96.405,74.667,57,112.492,62.531,90.328,77.562,66.914,98.833,31.494,47.523
493,54.653,118.924,92.952,71.295,78.412,66.295,47.919,45.975,74.818,56.595,47.963,130.924,62.188,98,52.696,40.167,60.5,61.25,78.877,95,76.847,60.417,116.667,69.453,88.621,80.238,62.121,93.528,31.471,47.284
494,52.847,120.722,90,72.045,64.825,68.966,46.86,41.625,62.614,55.333,54.593,131.533,62.841,96.943,55.418,39.448,63.062,63.271,78.221,100.75,81.431,59.639,114.984,61.781,79.793,86.512,60.517,95.583,34.235,48.989
495,50.653,119.19,110,67.696,74.425,80.443,45.213,44.725,66.705,59.869,54.667,132.217,67.957,98.352,61.886,37.25,79.688,80.771,76.508,99.905,80.569,55.792,110.222,65.984,89.397,75.438,55.224,99.806,33.635,52.148
496,45.417,116.81,91.881,68.08,71.075,71.398,46.713,46.9,71.477,57.31,54.389,132.598,68.609,102.489,60.316,36.375,64.083,96.229,76.689,102.726,82.681,64.083,111.738,81.125,79.741,87.688,53.086,96.833,30.259,48.08
497,53.861,115.747,96.69,72.17,75.463,71.102,50.243,44.85,64.409,52.202,45.852,137.5,72.391,95.068,52.658,49.479,70.708,83.979,81.467,106.655,84.389,59.861,113.841,66.359,88.862,83.162,50.897,95.861,27.365,42.068
498,50.819,117.595,104.286,64.321,68.3,77.875,43.772,47.35,70.318,52.548,48.185,137.826,61.29,102.17,57.734,38.771,80.458,73,84.393,115.952,79.681,58.014,112.262,67.062,88.207,82.2,57.31,100.722,27.729,42.125
499,53.875,114.797,100.31,67.723,72.387,69.034,44.993,44.263,68.477,56.274,53.426,131.837,72.435,93.898,60.266,34.135,70.292,77.396,79.057,97.762,78.903,63.986,105.77,64.156,83.5,77.713,51.103,97.528,28.153,38.08
500,47.181,119.063,104.571,62.045,71.137,76.432,44.213,50.575,63.795,53.083,53.833,123.087,70.913,100.057,56.38,40.552,67.729,84.875,79.91,96.857,76.347,62,116.81,73.953,86.259,82.762,45.155,106.139,33.282,40
501,47.194,116.608,89.095,64.554,73.537,69.67,50.471,42.688,63.682,51.381,52.741,134.457,68.58,105.011,55.241,44.073,81.292,98.25,83.689,99.357,75.194,57.722,105.159,68.312,80.655,79.625,46.483,93.194,29.235,45.807
502,51.361,122.582,94.357,68.652,73.95,76.205,45.735,46.65,61.341,57.5,56.481,135.761,68.551,102.75,56.304,45.562,73.667,93.854,80.385,99.06,74.528,64.639,107.81,69.859,88.172,77.9,45.983,103.417,28.271,52.705
503,51.778,125.899,97,65.545,71.662,70.227,48.89,42.388,72.25,52.536,52.593,130.217,64.188,101.761,58.215,39.135,75.396,68.542,81.385,100.94,69.083,65.264,111.5,71.188,90.448,81.425,48.69,101.611,29.494,58.955
504,51.458,109.633,97.833,74.143,67.225,78.864,46.676,45.625,63.545,59.131,54.556,138.022,69.58,103.205,49.089,33.448,68.688,69.292,77.615,110.274,83.222,67.472,105.024,70.5,98.207,82.425,50.207,106.222,29.624,47.011
505,52.917,119.481,100.667,64.83,77.088,69.932,44.801,44.562,69.182,50.655,55.111,129.185,64.971,102.58,57.937,44.562,68.188,68.333,79.549,98.167,83.264,74.944,114.341,70.641,82.948,81.15,43.466,100.639,33.294,48.864
506,48.014,116.937,90.714,70.911,70.488,68.455,45.213,49.95,62.682,51.179,55.019,131.511,66.188,107.159,65.405,45,70.125,88.021,80.566,90.048,76.306,61.917,115.881,69.219,85.586,77.713,50.517,111.444,30.635,46.489
507,52.417,123.468,90.595,68.598,79.55,72.205,45.507,45.675,66.545,50.833,52.574,126.25,60.536,101.67,52.532,41.542,72.5,86.521,79.148,98.452,70.597,62.819,118.31,73.625,103,75.162,54.517,108.528,32.682,39.955
508,46.278,118.81,85.786,64.446,73.175,75.58,49.426,47.838,61.455,52.262,50.278,135.098,60.536,100.42,52.203,46.583,75.521,75.646,73.197,93.202,70.167,53.917,116.079,76.938,91.362,79.938,46.259,109.472,33.718,47.364
509,55.236,114.329,90.286,69.018,72.6,68.955,47.699,45.513,68.068,54.976,56.296,128.717,69.899,105.114,53.595,40.552,64.333,87.333,80.131,94.333,70.236,63.861,114.881,74.047,92.052,72.85,46.155,106.111,30,54.386
510,51.278,118.709,88.381,68.268,72.375,69.17,47.654,43.912,61.568,63.274,55.315,135.391,71.478,103.273,51.405,44.458,57.5,69.354,77.918,93.667,73.014,66.167,114.714,71.031,95,78.025,41.931,103.5,31.588,54.455
511,44.917,125.747,96.238,66.705,76.525,71.773,51.89,44.162,55.568,52.274,55.741,130.837,68.217,102.045,58.519,42.729,72.604,65.646,73.893,102.19,71.722,58.694,115.73,79.594,90.69,82.325,46.207,115.167,31.718,55.034
512,50.319,119.443,105.952,67.911,73.912,72.5,45.147,48.188,64.25,56.179,49.519,133.228,74.739,105.261,56.481,42.521,73.271,73.417,78.189,106.702,66.25,59.347,110.96,74.156,89.362,80.05,51.017,119,31.682,46.239
513,47.333,114.544,82.071,64.92,72.588,71.364,45.029,46.688,66.773,51.095,53.907,131.989,67.971,99.784,57.848,36.625,73.938,89.646,77.91,99.25,79.528,57,110.095,72.281,91.603,84.65,54.5,115.583,29.012,49.216
514,46.181,120.937,97.857,69.634,73.45,69.352,48.794,37.812,61.636,50.464,55.463,130.815,66.348,96.898,59.709,44.062,67.417,79,76.41,94.286,75.306,62.625,110.143,79.031,95.155,74.262,45.655,115.167,32.835,46.58
515,51.889,114.797,82.143,68.964,76.412,69.693,51.022,47.3,71.75,52.214,45,135.598,66.377,92.409,53.772,42.729,62.125,64.521,80.934,105.131,73.361,57.667,118.048,74.141,99.845,80.3,50.362,106.056,30.929,39.295
516,46.278,115.987,102.405,73.196,71.125,67.227,49.007,39.875,61.045,53.286,65.648,141.598,68.493,99.398,56.848,38.052,60,59.333,76.541,108.488,75.417,60.542,110.262,75.938,97.466,76.438,51.31,104.917,34.694,40.159
517,47.819,117.81,95,69.839,76.287,74.409,53.125,50.838,65.068,51.19,63.444,132.707,70.681,103.943,54.797,48.198,68.021,73.104,84.033,97.333,76.889,58.667,113.556,75.438,98.155,85.85,47.983,113.472,30.835,47.148
518,49.556,127.013,97.238,67.375,76.787,72.455,45.493,50.562,58.841,58.5,50.778,134.228,74.725,100.614,50.861,39.802,73.771,82.083,82.574,102.393,80.181,69.028,112.492,74.016,91.552,82.287,45.276,108.972,27.882,55.591
519,50.444,121.19,100.667,72.357,81.637,74.318,50.404,48.025,66,49.19,55.759,137.163,77.58,91.648,53.494,40.479,68.667,77.125,81.582,107.393,71.486,64.556,116.175,67.375,101.466,78.05,43.034,110.111,32.012,47.784
520,50.514,125.494,88.667,67.259,81.875,69.511,45.559,47.35,58.545,52.44,59.63,136.054,79.884,105.727,59.215,42.958,80.875,81.771,83.369,100.321,77.625,66.806,112.19,78.016,94.828,81.387,48.879,110.167,31.153,54.92
521,54.986,118.62,88.714,72.116,73.062,67.511,47.5,45.862,64.727,51.524,55.907,135.38,77.986,98.693,58.848,46.594,68.125,69.854,71.762,107.429,73.597,57.528,114.619,72.922,98.5,84,39.724,113.667,32.435,48.693
522,45.278,113.797,94.262,66.518,72.012,73.023,46.39,45.55,66.636,54.131,57.722,132.25,73.841,100.727,55.975,42.427,73.708,81.792,80.418,93.667,80.444,64.111,112.714,80.328,95.397,82.338,52.328,114.806,30.941,45.943
523,51,123.494,90.786,67.571,76.812,71.42,44.699,48.4,73.5,57.952,54.167,136.739,66.826,109.591,61.911,42.094,74.458,90.229,84.279,105.702,83.111,59.806,122.659,78.25,90.931,86.113,58.397,105,29.612,43.92
524,48.028,121.582,88.738,73.366,74.662,71.057,49.368,45.45,70.432,55.19,55.852,144.848,67.812,102.636,55.937,45.302,70.812,81,84.418,99.464,79.806,62.264,118.833,81.891,104.81,83.425,54.879,101.306,29.376,48.057
525,54.667,120.203,93.571,73.402,76.738,72.909,44.463,49.787,72.318,58.845,51.463,143.543,75.507,113.193,51.557,38.156,64.854,72.396,78.852,106.048,82.389,66.681,119.73,73.25,106.121,83.45,48.345,108.778,26.647,52.682
526,50.389,116.468,85.595,70.536,75.175,77.693,47.654,45.812,71.273,46.869,55.241,133.598,73.203,100.92,50.975,40.583,65.167,72.375,83.91,96.06,80.736,63.417,121.865,83.703,103.81,75.787,50.052,112.972,26.6,52.227
527,49.861,133.532,91.381,79.848,71.037,76.102,49.015,47.975,56.205,60.333,59.204,132.217,76.696,104.557,61.582,44.5,75.625,66.396,86.746,104,77.083,64.125,117.167,73.391,106.017,81.787,54.172,111.111,32.706,48.648
528,55.417,119.924,104.952,68.598,78.625,71.409,48.904,43.388,62.909,58.143,53.204,138.141,81.058,98.455,51.797,41.281,72.146,68.271,78.836,99.048,76.806,61.597,112.611,80.891,101.776,77.363,46.914,111.417,30.847,54.307
529,48.472,122.608,100.524,71.866,74.6,76.818,52.449,44.537,76.386,57.714,51.111,139.228,73.812,102.398,60.861,46.438,65.979,81.458,82.09,106.393,77.389,66.222,120.079,85.203,115.655,80.938,45.931,109.167,28.341,50.568
530,43.389,121.797,97.214,70.375,71.3,78.727,47.353,41.575,61.023,52.881,59.444,132.641,73.986,106.023,53.987,39.073,70.625,84.542,75.369,104.643,72.736,71.903,117.659,88.812,108.621,77.262,50.414,107.333,31.718,58.352
531,50.847,126.949,87.643,72.312,67.787,76.352,50.449,46.475,59.295,57.202,47.833,134.957,70.623,101.193,53.266,40.125,69.75,69.938,87.59,103.06,77.375,57.958,111.19,82.844,109.845,88.65,51.655,115.75,37.471,44.114
532,57.486,121.025,91.738,65.223,66.812,69.398,47.265,44.662,68.455,59.179,57.87,136,72.565,103.739,59.139,44.521,67.188,69.542,75.918,103.5,75.944,65.431,118.048,79.844,115.621,85.938,49.862,111.722,35.447,55.239
533,48.931,118.392,89.929,73.598,68.838,70.318,44.743,51.537,66.136,56.381,63.796,130.717,72.928,101.818,51.266,46.76,80.062,78.729,87.762,105.929,77.028,64.819,114.921,80.75,124.293,76.463,51.569,120.917,36.788,56.625
534,51.792,120.734,112.548,70.036,75.925,79.432,46.809,50.162,62.091,60.298,53.278,141.25,81.957,99.534,52.076,38.24,80.208,78.479,75.877,107.5,83.25,73.667,114.722,78.828,129.586,77.775,48.741,110.389,32.282,52.011
535,47.264,111.418,100.786,81.804,72.95,79.273,48.985,49.3,67.386,51.786,53.519,133.348,77.986,108.511,54,45.375,84.312,77.208,81.582,103.857,76.014,60.403,111.817,81.344,117.483,74.2,45.207,121.194,32.435,44.716
536,50.556,133.506,96.262,74.589,76.8,72.398,48.449,47.513,68.273,56.702,52.667,130.228,74.275,104.136,60.101,48.229,67.625,69.625,82.115,105.512,77.583,62.736,116.349,85.266,116.138,79.738,60.966,110.667,33.6,47.432
537,47.611,120.418,104.762,73.973,73.2,77.261,50.191,41.763,54.568,49.69,55.833,130.815,77.42,96.125,57.19,39.865,68.521,85.5,87.148,105.595,76.931,63.139,123.452,90.25,123.138,86.688,47.155,113.111,37.953,52.432
538,53.542,121.937,94.81,73.446,75.15,75.091,47.985,50.812,63.432,57.976,53.296,143.837,70.725,106.557,50.81,41.583,74.25,86.354,87.557,107.286,83.611,60.153,124.325,83.969,116.552,88.463,54.414,112.472,31.765,52.489
539,47.028,118.165,97.143,73.982,67.863,78.318,52.662,48.775,70.977,64.845,49.167,139.152,78.435,98.205,59.114,39.469,77.792,75.208,82.352,108.417,75.153,68.236,118.302,81.844,115.966,71.025,55.069,114.639,28.824,56.67
540,48.583,120.633,97.976,69.75,76.162,72.614,45.419,49.963,62.614,60.786,64.389,138.663,74.043,98.341,58.861,49.771,75.396,82.25,85.18,102.976,77.875,67.167,116.198,87.391,116.672,82.7,55.862,118.194,31.553,49.989
541,49.889,121.861,94.238,75.375,80.4,75.466,49.221,41.088,62.273,54,66.667,136.848,76.377,105.795,61.418,47.427,68.833,70.208,80.213,108.75,80.972,64.722,115.437,89.984,120.534,78.7,53,109.667,32.824,47.489
542,47.653,113.076,94.786,77.723,80.975,72.057,53.11,44.188,63.205,57.202,61.907,135.696,72.101,105.841,58.633,45.844,82.667,80.229,83.287,101.619,76.236,68.931,122.079,92.047,115.31,85.312,47.948,111.583,29.447,51.432
543,49.639,129.937,109.833,74.652,76.55,75.227,51.037,47.112,71.75,59.798,56.259,133.728,69.275,107.523,57.671,42.479,76.667,77.854,85.402,103.762,77.167,65.639,114.873,78.422,123.172,80.338,47.345,119.028,30.212,55.386
544,50.847,121.861,86.333,75.438,70.537,76.466,52.125,49.162,75.795,55.262,55.241,134.217,72.261,97.682,57.228,49.698,59.146,83.771,76.287,105.143,77.25,64.069,113.849,85.422,112.621,86.625,51.828,104.583,29.8,47.716
545,46.778,129.025,95.429,73.232,81.012,75.557,53.434,49.312,67.136,61.202,50.13,126.163,75.058,100.102,58.013,39.458,69.042,76.188,80.156,112.56,80.458,62.5,119.492,85.125,120.138,74.325,50.293,105.75,29.376,49.023
546,54.514,115.823,110.952,72.25,79.475,68.523,52.485,47.675,69.909,61.476,53.963,128.435,70.101,107.045,55.203,48.135,78.229,94.833,84.73,119.5,74.569,60.931,117.786,90.203,126.69,82.812,50.793,111.306,24.776,40.943
547,51.528,116.392,93.548,74.946,79.312,71.705,47.199,42.513,71.545,55.321,52.667,140.217,73.101,101.216,58.025,41.177,78.333,78.854,84.787,105.31,78.653,62.611,127.159,86.797,123.328,75.588,55.172,105.333,33.188,54.557
548,45.986,117.886,109.119,72.714,71.637,72.477,55.426,43.963,78.545,67.405,63.593,140.761,85.13,103.239,57.532,43.865,70.354,77.833,82.016,108.571,78.986,69.111,112.087,85.844,119.086,75.45,53.379,117.944,32.671,51.17
549,52.264,125.291,90.524,71.152,76.088,79.08,45.934,45.525,71.75,70.976,53.259,136.054,73.116,108.352,53.797,47.583,61.917,74.562,91.984,108.667,79.056,68.556,122.556,91.875,122.086,80.113,53.672,122.139,32.729,54.83
550,49.278,124.405,91.048,75.295,80.012,80.841,51.382,46.463,70.977,62.667,61.537,135.63,80.812,101.148,56.734,37.74,69.25,68.375,81.631,103.738,86.764,62.125,125.905,92.781,136.448,83.113,49.017,105.25,33.282,51.034
551,49.5,115.418,97,74.768,83.613,72.091,51.081,42.975,69.455,61.631,58.111,138.5,70.971,104.977,59.063,40.375,73.646,68.021,77.328,107.298,83.847,59.361,111.46,93.281,142.793,76.912,55.19,121.306,29.682,52.386
552,49.917,123.253,88.833,76.366,80.613,77.045,52.5,48.463,73.591,68.881,54,134.489,74.42,101.807,59.861,41.906,67.354,80.875,85.73,114.274,77.75,71.792,109.881,84.266,128.293,80.05,59.379,115.306,32.247,50.591
553,46.736,123.013,110.238,78.643,77.3,85.261,50.309,43.112,71.205,57.702,60.259,137.283,78.145,106.557,59.139,44.979,79.042,81.729,85.311,107.786,80.681,74.306,114.96,91.281,122.966,83.213,52.931,114.806,29.859,52.375
554,49.375,120.215,99.69,76.598,70.3,81.898,52.463,49.825,70.477,57.298,67,138.424,72.768,106.477,55.886,45.052,65.417,69.25,85.074,103.369,81.833,60.569,119,100.75,124.621,82.875,47.655,111.361,34.682,47.42
555,47.333,116.582,101.238,75.214,67.113,74.636,50.993,43.8,73.727,61.024,57.981,140.554,79.275,101.909,54.43,39.958,73.042,77.604,83.926,108.726,77.806,62.542,121.405,99.422,127.897,85.075,59.948,113.194,38.329,51.682
556,45,126.671,90.167,77.214,76.812,75.443,52.978,46.237,70.068,59.619,54.87,148.13,71.377,99.193,59.823,48.969,76.562,77.417,84.508,114.857,75.931,71,120.087,88.031,126.19,80.162,55.828,117.722,30.247,54.739
557,52.125,125.215,101.286,77.036,75.775,75.08,52.875,45.963,62.409,59.25,61.444,145.478,76.478,100.977,58.241,46.656,77.146,87.562,85.049,104.5,83.764,71.306,117.04,96.188,119.517,82.075,52.431,127.972,35.235,46.42
558,53.069,118.342,92.762,75.348,82.963,78.83,55.338,41.05,69.614,59.226,61.556,132.793,76.42,93.068,57.595,40.938,65.333,81.688,84.541,113.786,81.347,61.944,124.04,99.625,126.466,73.875,56.638,120.861,32.588,43.75
559,42.917,116.975,103,76.554,76.637,75.761,54.5,47.812,81.773,61.714,55.519,136.772,75.014,107.011,65.722,45.01,69.938,80.438,78.951,109.762,76.306,66.417,117.317,100.375,131.224,74.225,56.81,121.028,29.365,49.67
560,46.347,128.81,92.667,74.571,75.75,78.398,50.676,42.338,74.682,63.893,53.778,138.141,77.754,109.852,65.886,40.552,67.604,75.729,90.803,118.429,78.403,66.236,129.603,92.031,135.672,81.475,60.862,111.056,28.329,39.534
561,52.889,127.835,92.738,79.357,78.838,76.398,50.029,45.6,77.341,73.179,59.074,142.043,75.29,98.511,58.089,40.427,76.146,92.479,81.77,124.536,78.806,66.153,119.683,87.516,126.517,77.775,51.621,117.361,34.612,45.83
562,48.236,123.241,104.595,78.464,77.475,76.205,48.257,45.825,77.023,61.893,62.259,139.098,70.536,106.591,56.684,39.719,76.021,78.062,83.623,105.107,80.347,58.847,123.81,91.453,133.845,80.225,58.276,119.778,34.553,48.739
563,48.153,120.506,88.452,74.893,83.975,80.852,47.699,47.562,77.477,62.369,57.111,137.359,74.812,110.477,60.304,42.688,69.938,83.146,81.656,113.976,78.833,60.653,118.754,96.922,129.121,84.775,51.103,124.639,28.929,48.955
564,47.833,123.937,101.833,78.652,78.312,77.545,53.75,44.025,82.227,62.357,59.537,136,72.87,102.841,54.911,48.729,67.979,76.104,89.246,118.262,77.736,75.042,115.968,89.625,131.672,76.975,49.776,120.25,33.565,46.693
565,43.611,117.987,94.143,74.357,73.488,77.045,49.691,52.025,76.773,67.917,64.481,140.196,78.667,104.17,60.709,43.292,68.875,87.542,93.975,112.94,78.708,68.694,113.77,95.594,141.155,88.5,55.431,121,33.365,47.466
566,49.292,118.405,96.19,76.777,80.887,73.295,48.463,47.688,63.568,63.25,54.926,129.717,85.275,98.761,56.924,42.792,72.25,71.5,84.377,112.5,74.139,68.931,118.929,97.469,139.138,81.8,47.931,114.056,29.059,49.568
567,52,120.367,105.167,77.491,74.775,80.818,50.537,47.35,70.159,59.155,54.056,142.446,82.391,100.068,56.114,39.021,69.604,77.875,88,111.881,79.569,71.875,118.77,92.844,125.621,79.4,57.621,133.694,34.918,42.023
568,42.194,132.873,106.381,84.804,77.375,81.875,53.647,48.838,75.455,66.655,56.093,141.37,77.435,102.364,60.734,41.229,64.75,67.104,81.828,117.369,83.028,56.486,115.937,90.594,141.638,74.375,55.966,123.222,38.094,45.682
